"Step","skilled-sweep-3 - Train/Accuracies final ","skilled-sweep-3 - Train/Accuracies final __MIN","skilled-sweep-3 - Train/Accuracies final __MAX","playful-sweep-2 - Train/Accuracies final ","playful-sweep-2 - Train/Accuracies final __MIN","playful-sweep-2 - Train/Accuracies final __MAX","prime-sweep-1 - Train/Accuracies final ","prime-sweep-1 - Train/Accuracies final __MIN","prime-sweep-1 - Train/Accuracies final __MAX"
"5248","0.375","0.375","0.375","0.515625","0.515625","0.515625","0.4375","0.4375","0.4375"
"5266","0.5","0.5","0.5","0.46875","0.46875","0.46875","0.421875","0.421875","0.421875"
"5294","0.515625","0.515625","0.515625","0.390625","0.390625","0.390625","0.5","0.5","0.5"
"5313","0.609375","0.609375","0.609375","0.453125","0.453125","0.453125","0.515625","0.515625","0.515625"
"5327","0.53125","0.53125","0.53125","0.5","0.5","0.5","0.53125","0.53125","0.53125"
"5336","0.59375","0.59375","0.59375","0.625","0.625","0.625","0.5","0.5","0.5"
"5346","0.421875","0.421875","0.421875","0.4375","0.4375","0.4375","0.359375","0.359375","0.359375"
"5348","0.515625","0.515625","0.515625","0.40625","0.40625","0.40625","0.484375","0.484375","0.484375"
"5360","0.515625","0.515625","0.515625","0.484375","0.484375","0.484375","0.4375","0.4375","0.4375"
"5369","0.484375","0.484375","0.484375","0.4375","0.4375","0.4375","0.421875","0.421875","0.421875"
"5388","0.421875","0.421875","0.421875","0.53125","0.53125","0.53125","0.46875","0.46875","0.46875"
"5390","0.625","0.625","0.625","0.484375","0.484375","0.484375","0.5","0.5","0.5"
"5396","0.453125","0.453125","0.453125","0.59375","0.59375","0.59375","0.515625","0.515625","0.515625"
"5419","0.46875","0.46875","0.46875","0.46875","0.46875","0.46875","0.5","0.5","0.5"
"5438","0.484375","0.484375","0.484375","0.578125","0.578125","0.578125","0.5625","0.5625","0.5625"
"5473","0.4375","0.4375","0.4375","0.515625","0.515625","0.515625","0.46875","0.46875","0.46875"
"5483","0.40625","0.40625","0.40625","0.421875","0.421875","0.421875","0.40625","0.40625","0.40625"
"5520","0.484375","0.484375","0.484375","0.515625","0.515625","0.515625","0.53125","0.53125","0.53125"
"5544","0.453125","0.453125","0.453125","0.59375","0.59375","0.59375","0.46875","0.46875","0.46875"
"5570","0.46875","0.46875","0.46875","0.578125","0.578125","0.578125","0.484375","0.484375","0.484375"
"5581","0.421875","0.421875","0.421875","0.453125","0.453125","0.453125","0.5","0.5","0.5"
"5593","0.390625","0.390625","0.390625","0.453125","0.453125","0.453125","0.4375","0.4375","0.4375"
"5596","0.34375","0.34375","0.34375","0.40625","0.40625","0.40625","0.40625","0.40625","0.40625"
"5604","0.421875","0.421875","0.421875","0.46875","0.46875","0.46875","0.265625","0.265625","0.265625"
"5644","0.453125","0.453125","0.453125","0.59375","0.59375","0.59375","0.5","0.5","0.5"
"5653","0.515625","0.515625","0.515625","0.5","0.5","0.5","0.515625","0.515625","0.515625"
"5661","0.46875","0.46875","0.46875","0.53125","0.53125","0.53125","0.484375","0.484375","0.484375"
"5714","0.5","0.5","0.5","0.609375","0.609375","0.609375","0.59375","0.59375","0.59375"
"5741","0.421875","0.421875","0.421875","0.484375","0.484375","0.484375","0.515625","0.515625","0.515625"
"5755","0.546875","0.546875","0.546875","0.421875","0.421875","0.421875","0.53125","0.53125","0.53125"
"5769","0.65625","0.65625","0.65625","0.4375","0.4375","0.4375","0.53125","0.53125","0.53125"
"5773","0.40625","0.40625","0.40625","0.4375","0.4375","0.4375","0.421875","0.421875","0.421875"
"5778","0.46875","0.46875","0.46875","0.53125","0.53125","0.53125","0.609375","0.609375","0.609375"
"5817","0.5625","0.5625","0.5625","0.46875","0.46875","0.46875","0.5625","0.5625","0.5625"
"5824","0.5","0.5","0.5","0.484375","0.484375","0.484375","0.390625","0.390625","0.390625"
"5847","0.484375","0.484375","0.484375","0.421875","0.421875","0.421875","0.4375","0.4375","0.4375"
"5904","0.53125","0.53125","0.53125","0.5","0.5","0.5","0.53125","0.53125","0.53125"
"5909","0.5","0.5","0.5","0.515625","0.515625","0.515625","0.515625","0.515625","0.515625"
"5937","0.5625","0.5625","0.5625","0.4375","0.4375","0.4375","0.4375","0.4375","0.4375"
"5947","0.515625","0.515625","0.515625","0.484375","0.484375","0.484375","0.546875","0.546875","0.546875"
"5956","0.390625","0.390625","0.390625","0.515625","0.515625","0.515625","0.59375","0.59375","0.59375"
"5972","0.46875","0.46875","0.46875","0.46875","0.46875","0.46875","0.5","0.5","0.5"
"6007","0.46875","0.46875","0.46875","0.515625","0.515625","0.515625","0.390625","0.390625","0.390625"
"6023","0.375","0.375","0.375","0.4375","0.4375","0.4375","0.359375","0.359375","0.359375"
"6026","0.5","0.5","0.5","0.546875","0.546875","0.546875","0.53125","0.53125","0.53125"
"6076","0.484375","0.484375","0.484375","0.59375","0.59375","0.59375","0.578125","0.578125","0.578125"
"6087","0.390625","0.390625","0.390625","0.4375","0.4375","0.4375","0.46875","0.46875","0.46875"
"6089","0.53125","0.53125","0.53125","0.515625","0.515625","0.515625","0.546875","0.546875","0.546875"
"6125","0.46875","0.46875","0.46875","0.40625","0.40625","0.40625","0.5","0.5","0.5"
"6139","0.640625","0.640625","0.640625","0.515625","0.515625","0.515625","0.640625","0.640625","0.640625"
"6196","0.453125","0.453125","0.453125","0.515625","0.515625","0.515625","0.453125","0.453125","0.453125"
"6208","0.4375","0.4375","0.4375","0.453125","0.453125","0.453125","0.5","0.5","0.5"
"6221","0.453125","0.453125","0.453125","0.46875","0.46875","0.46875","0.5","0.5","0.5"
"6232","0.484375","0.484375","0.484375","0.53125","0.53125","0.53125","0.53125","0.53125","0.53125"
"6243","0.4375","0.4375","0.4375","0.46875","0.46875","0.46875","0.4375","0.4375","0.4375"
"6297","0.453125","0.453125","0.453125","0.5","0.5","0.5","0.453125","0.453125","0.453125"
"6312","0.53125","0.53125","0.53125","0.484375","0.484375","0.484375","0.46875","0.46875","0.46875"
"6318","0.4375","0.4375","0.4375","0.546875","0.546875","0.546875","0.46875","0.46875","0.46875"
"6322","0.53125","0.53125","0.53125","0.578125","0.578125","0.578125","0.65625","0.65625","0.65625"
"6334","0.53125","0.53125","0.53125","0.484375","0.484375","0.484375","0.53125","0.53125","0.53125"
"6351","0.5","0.5","0.5","0.46875","0.46875","0.46875","0.5","0.5","0.5"
"6357","0.578125","0.578125","0.578125","0.515625","0.515625","0.515625","0.453125","0.453125","0.453125"
"6370","0.53125","0.53125","0.53125","0.59375","0.59375","0.59375","0.46875","0.46875","0.46875"
"6387","0.453125","0.453125","0.453125","0.578125","0.578125","0.578125","0.546875","0.546875","0.546875"
"6440","0.484375","0.484375","0.484375","0.453125","0.453125","0.453125","0.546875","0.546875","0.546875"
"6442","0.46875","0.46875","0.46875","0.421875","0.421875","0.421875","0.34375","0.34375","0.34375"
"6447","0.53125","0.53125","0.53125","0.59375","0.59375","0.59375","0.59375","0.59375","0.59375"
"6455","0.390625","0.390625","0.390625","0.5","0.5","0.5","0.46875","0.46875","0.46875"
"6484","0.453125","0.453125","0.453125","0.484375","0.484375","0.484375","0.484375","0.484375","0.484375"
"6495","0.453125","0.453125","0.453125","0.5","0.5","0.5","0.46875","0.46875","0.46875"
"6534","0.609375","0.609375","0.609375","0.5","0.5","0.5","0.609375","0.609375","0.609375"
"6551","0.515625","0.515625","0.515625","0.53125","0.53125","0.53125","0.453125","0.453125","0.453125"
"6552","0.625","0.625","0.625","0.46875","0.46875","0.46875","0.546875","0.546875","0.546875"
"6565","0.5","0.5","0.5","0.53125","0.53125","0.53125","0.53125","0.53125","0.53125"
"6603","0.453125","0.453125","0.453125","0.4375","0.4375","0.4375","0.5","0.5","0.5"
"6627","0.53125","0.53125","0.53125","0.609375","0.609375","0.609375","0.5","0.5","0.5"
"6630","0.546875","0.546875","0.546875","0.421875","0.421875","0.421875","0.46875","0.46875","0.46875"
"6644","0.578125","0.578125","0.578125","0.625","0.625","0.625","0.546875","0.546875","0.546875"
"6659","0.453125","0.453125","0.453125","0.5","0.5","0.5","0.5625","0.5625","0.5625"
"6673","0.53125","0.53125","0.53125","0.421875","0.421875","0.421875","0.484375","0.484375","0.484375"
"6676","0.453125","0.453125","0.453125","0.359375","0.359375","0.359375","0.453125","0.453125","0.453125"
"6691","0.53125","0.53125","0.53125","0.484375","0.484375","0.484375","0.5625","0.5625","0.5625"
"6692","0.390625","0.390625","0.390625","0.453125","0.453125","0.453125","0.453125","0.453125","0.453125"
"6695","0.609375","0.609375","0.609375","0.5625","0.5625","0.5625","0.515625","0.515625","0.515625"
"6700","0.4375","0.4375","0.4375","0.5","0.5","0.5","0.46875","0.46875","0.46875"
"6742","0.546875","0.546875","0.546875","0.46875","0.46875","0.46875","0.5","0.5","0.5"
"6749","0.453125","0.453125","0.453125","0.546875","0.546875","0.546875","0.59375","0.59375","0.59375"
"6759","0.46875","0.46875","0.46875","0.578125","0.578125","0.578125","0.53125","0.53125","0.53125"
"6763","0.53125","0.53125","0.53125","0.578125","0.578125","0.578125","0.578125","0.578125","0.578125"
"6782","0.484375","0.484375","0.484375","0.5","0.5","0.5","0.5625","0.5625","0.5625"
"6826","0.5625","0.5625","0.5625","0.578125","0.578125","0.578125","0.515625","0.515625","0.515625"
"6828","0.484375","0.484375","0.484375","0.515625","0.515625","0.515625","0.46875","0.46875","0.46875"
"6886","0.5625","0.5625","0.5625","0.53125","0.53125","0.53125","0.484375","0.484375","0.484375"
"6944","0.5","0.5","0.5","0.46875","0.46875","0.46875","0.484375","0.484375","0.484375"
"6955","0.5625","0.5625","0.5625","0.640625","0.640625","0.640625","0.546875","0.546875","0.546875"
"6973","0.5","0.5","0.5","0.359375","0.359375","0.359375","0.46875","0.46875","0.46875"
"7004","0.40625","0.40625","0.40625","0.578125","0.578125","0.578125","0.5","0.5","0.5"
"7007","0.484375","0.484375","0.484375","0.578125","0.578125","0.578125","0.625","0.625","0.625"
"7010","0.625","0.625","0.625","0.53125","0.53125","0.53125","0.421875","0.421875","0.421875"
"7056","0.453125","0.453125","0.453125","0.4375","0.4375","0.4375","0.546875","0.546875","0.546875"
"7061","0.453125","0.453125","0.453125","0.484375","0.484375","0.484375","0.375","0.375","0.375"
"7064","0.59375","0.59375","0.59375","0.53125","0.53125","0.53125","0.5625","0.5625","0.5625"
"7077","0.5","0.5","0.5","0.5","0.5","0.5","0.578125","0.578125","0.578125"
"7112","0.5625","0.5625","0.5625","0.421875","0.421875","0.421875","0.46875","0.46875","0.46875"
"7162","0.5","0.5","0.5","0.5","0.5","0.5","0.453125","0.453125","0.453125"
"7200","0.609375","0.609375","0.609375","0.53125","0.53125","0.53125","0.578125","0.578125","0.578125"
"7212","0.40625","0.40625","0.40625","0.546875","0.546875","0.546875","0.578125","0.578125","0.578125"
"7238","0.53125","0.53125","0.53125","0.546875","0.546875","0.546875","0.453125","0.453125","0.453125"
"7239","0.59375","0.59375","0.59375","0.546875","0.546875","0.546875","0.5","0.5","0.5"
"7248","0.5","0.5","0.5","0.546875","0.546875","0.546875","0.5","0.5","0.5"
"7275","0.484375","0.484375","0.484375","0.546875","0.546875","0.546875","0.546875","0.546875","0.546875"
"7299","0.46875","0.46875","0.46875","0.40625","0.40625","0.40625","0.3125","0.3125","0.3125"
"7301","0.515625","0.515625","0.515625","0.421875","0.421875","0.421875","0.453125","0.453125","0.453125"
"7349","0.421875","0.421875","0.421875","0.46875","0.46875","0.46875","0.375","0.375","0.375"
"7357","0.546875","0.546875","0.546875","0.515625","0.515625","0.515625","0.4375","0.4375","0.4375"
"7373","0.515625","0.515625","0.515625","0.515625","0.515625","0.515625","0.53125","0.53125","0.53125"
"7390","0.640625","0.640625","0.640625","0.671875","0.671875","0.671875","0.59375","0.59375","0.59375"
"7431","0.453125","0.453125","0.453125","0.515625","0.515625","0.515625","0.4375","0.4375","0.4375"
"7441","0.5","0.5","0.5","0.5","0.5","0.5","0.5625","0.5625","0.5625"
"7454","0.46875","0.46875","0.46875","0.515625","0.515625","0.515625","0.453125","0.453125","0.453125"
"7472","0.484375","0.484375","0.484375","0.421875","0.421875","0.421875","0.484375","0.484375","0.484375"
"7498","0.484375","0.484375","0.484375","0.40625","0.40625","0.40625","0.421875","0.421875","0.421875"
"7506","0.46875","0.46875","0.46875","0.484375","0.484375","0.484375","0.546875","0.546875","0.546875"
"7566","0.546875","0.546875","0.546875","0.46875","0.46875","0.46875","0.46875","0.46875","0.46875"
"7600","0.53125","0.53125","0.53125","0.578125","0.578125","0.578125","0.484375","0.484375","0.484375"
"7614","0.4375","0.4375","0.4375","0.53125","0.53125","0.53125","0.46875","0.46875","0.46875"
"7621","0.5625","0.5625","0.5625","0.484375","0.484375","0.484375","0.546875","0.546875","0.546875"
"7641","0.578125","0.578125","0.578125","0.4375","0.4375","0.4375","0.5","0.5","0.5"
"7656","0.578125","0.578125","0.578125","0.421875","0.421875","0.421875","0.46875","0.46875","0.46875"
"7661","0.53125","0.53125","0.53125","0.453125","0.453125","0.453125","0.5","0.5","0.5"
"7667","0.5","0.5","0.5","0.390625","0.390625","0.390625","0.515625","0.515625","0.515625"
"7670","0.34375","0.34375","0.34375","0.5","0.5","0.5","0.5","0.5","0.5"
"7708","0.453125","0.453125","0.453125","0.484375","0.484375","0.484375","0.46875","0.46875","0.46875"
"7710","0.53125","0.53125","0.53125","0.453125","0.453125","0.453125","0.515625","0.515625","0.515625"
"7717","0.515625","0.515625","0.515625","0.515625","0.515625","0.515625","0.515625","0.515625","0.515625"
"7776","0.5","0.5","0.5","0.5","0.5","0.5","0.4375","0.4375","0.4375"
"7794","0.5","0.5","0.5","0.59375","0.59375","0.59375","0.53125","0.53125","0.53125"
"7843","0.375","0.375","0.375","0.453125","0.453125","0.453125","0.46875","0.46875","0.46875"
"7863","0.5","0.5","0.5","0.515625","0.515625","0.515625","0.5","0.5","0.5"
"7871","0.453125","0.453125","0.453125","0.515625","0.515625","0.515625","0.5","0.5","0.5"
"7874","0.46875","0.46875","0.46875","0.53125","0.53125","0.53125","0.40625","0.40625","0.40625"
"7901","0.515625","0.515625","0.515625","0.578125","0.578125","0.578125","0.625","0.625","0.625"
"7908","0.578125","0.578125","0.578125","0.5625","0.5625","0.5625","0.5625","0.5625","0.5625"
"7917","0.546875","0.546875","0.546875","0.609375","0.609375","0.609375","0.625","0.625","0.625"
"7962","0.484375","0.484375","0.484375","0.484375","0.484375","0.484375","0.46875","0.46875","0.46875"
"7967","0.421875","0.421875","0.421875","0.328125","0.328125","0.328125","0.296875","0.296875","0.296875"
"7992","0.46875","0.46875","0.46875","0.46875","0.46875","0.46875","0.515625","0.515625","0.515625"
"7994","0.65625","0.65625","0.65625","0.515625","0.515625","0.515625","0.46875","0.46875","0.46875"
"8018","0.484375","0.484375","0.484375","0.609375","0.609375","0.609375","0.53125","0.53125","0.53125"
"8050","0.5625","0.5625","0.5625","0.5","0.5","0.5","0.546875","0.546875","0.546875"
"8090","0.484375","0.484375","0.484375","0.515625","0.515625","0.515625","0.578125","0.578125","0.578125"
"8151","0.5625","0.5625","0.5625","0.5625","0.5625","0.5625","0.5625","0.5625","0.5625"
"8166","0.5","0.5","0.5","0.53125","0.53125","0.53125","0.5625","0.5625","0.5625"
"8197","0.484375","0.484375","0.484375","0.5625","0.5625","0.5625","0.46875","0.46875","0.46875"
"8209","0.484375","0.484375","0.484375","0.46875","0.46875","0.46875","0.5","0.5","0.5"
"8231","0.46875","0.46875","0.46875","0.5","0.5","0.5","0.4375","0.4375","0.4375"
"8235","0.515625","0.515625","0.515625","0.578125","0.578125","0.578125","0.53125","0.53125","0.53125"
"8240","0.453125","0.453125","0.453125","0.453125","0.453125","0.453125","0.4375","0.4375","0.4375"
"8260","0.5","0.5","0.5","0.40625","0.40625","0.40625","0.484375","0.484375","0.484375"
"8282","0.578125","0.578125","0.578125","0.546875","0.546875","0.546875","0.515625","0.515625","0.515625"
"8284","0.421875","0.421875","0.421875","0.578125","0.578125","0.578125","0.484375","0.484375","0.484375"
"8287","0.53125","0.53125","0.53125","0.4375","0.4375","0.4375","0.484375","0.484375","0.484375"
"8307","0.578125","0.578125","0.578125","0.46875","0.46875","0.46875","0.5","0.5","0.5"
"8318","0.640625","0.640625","0.640625","0.5","0.5","0.5","0.578125","0.578125","0.578125"
"8330","0.453125","0.453125","0.453125","0.5","0.5","0.5","0.453125","0.453125","0.453125"
"8331","0.484375","0.484375","0.484375","0.453125","0.453125","0.453125","0.46875","0.46875","0.46875"
"8334","0.421875","0.421875","0.421875","0.5","0.5","0.5","0.484375","0.484375","0.484375"
"8336","0.484375","0.484375","0.484375","0.5","0.5","0.5","0.5625","0.5625","0.5625"
"8372","0.578125","0.578125","0.578125","0.578125","0.578125","0.578125","0.484375","0.484375","0.484375"
"8390","0.5","0.5","0.5","0.390625","0.390625","0.390625","0.671875","0.671875","0.671875"
"8413","0.59375","0.59375","0.59375","0.4375","0.4375","0.4375","0.46875","0.46875","0.46875"
"8425","0.46875","0.46875","0.46875","0.453125","0.453125","0.453125","0.34375","0.34375","0.34375"
"8467","0.484375","0.484375","0.484375","0.5","0.5","0.5","0.421875","0.421875","0.421875"
"8474","0.671875","0.671875","0.671875","0.546875","0.546875","0.546875","0.671875","0.671875","0.671875"
"8544","0.5","0.5","0.5","0.421875","0.421875","0.421875","0.5","0.5","0.5"
"8569","0.5","0.5","0.5","0.515625","0.515625","0.515625","0.421875","0.421875","0.421875"
"8621","0.53125","0.53125","0.53125","0.453125","0.453125","0.453125","0.421875","0.421875","0.421875"
"8661","0.546875","0.546875","0.546875","0.453125","0.453125","0.453125","0.515625","0.515625","0.515625"
"8687","0.53125","0.53125","0.53125","0.484375","0.484375","0.484375","0.578125","0.578125","0.578125"
"8825","0.515625","0.515625","0.515625","0.5625","0.5625","0.5625","0.484375","0.484375","0.484375"
"8834","0.5","0.5","0.5","0.59375","0.59375","0.59375","0.484375","0.484375","0.484375"
"8861","0.46875","0.46875","0.46875","0.3125","0.3125","0.3125","0.4375","0.4375","0.4375"
"8878","0.515625","0.515625","0.515625","0.59375","0.59375","0.59375","0.546875","0.546875","0.546875"
"8906","0.65625","0.65625","0.65625","0.421875","0.421875","0.421875","0.484375","0.484375","0.484375"
"8953","0.359375","0.359375","0.359375","0.40625","0.40625","0.40625","0.53125","0.53125","0.53125"
"8982","0.5","0.5","0.5","0.578125","0.578125","0.578125","0.546875","0.546875","0.546875"
"8983","0.515625","0.515625","0.515625","0.515625","0.515625","0.515625","0.515625","0.515625","0.515625"
"9027","0.46875","0.46875","0.46875","0.4375","0.4375","0.4375","0.546875","0.546875","0.546875"
"9031","0.5","0.5","0.5","0.453125","0.453125","0.453125","0.5","0.5","0.5"
"9068","0.40625","0.40625","0.40625","0.40625","0.40625","0.40625","0.453125","0.453125","0.453125"
"9085","0.484375","0.484375","0.484375","0.515625","0.515625","0.515625","0.609375","0.609375","0.609375"
"9095","0.46875","0.46875","0.46875","0.5625","0.5625","0.5625","0.484375","0.484375","0.484375"
"9141","0.5625","0.5625","0.5625","0.59375","0.59375","0.59375","0.5","0.5","0.5"
"9166","0.484375","0.484375","0.484375","0.484375","0.484375","0.484375","0.4375","0.4375","0.4375"
"9167","0.453125","0.453125","0.453125","0.46875","0.46875","0.46875","0.5","0.5","0.5"
"9190","0.46875","0.46875","0.46875","0.28125","0.28125","0.28125","0.4375","0.4375","0.4375"
"9197","0.5625","0.5625","0.5625","0.53125","0.53125","0.53125","0.390625","0.390625","0.390625"
"9210","0.53125","0.53125","0.53125","0.5","0.5","0.5","0.578125","0.578125","0.578125"
