"Step","postactivation_production: mlp - Train/Accuracy","postactivation_production: mlp - Train/Accuracy__MIN","postactivation_production: mlp - Train/Accuracy__MAX","postactivation_production: kan - Train/Accuracy","postactivation_production: kan - Train/Accuracy__MIN","postactivation_production: kan - Train/Accuracy__MAX"
"6742","0.615625","0.546875","0.6875","0.4921875","0.40625","0.546875"
"6749","0.8572916666666667","0.796875","0.90625","0.78125","0.65625","0.84375"
"6759","0.14375","0.109375","0.1875","0.15234375","0.140625","0.171875"
"6763","0.70625","0.65625","0.765625","0.560546875","0.453125","0.609375"
"6782","0.7114583333333333","0.65625","0.78125","0.46484375","0.40625","0.578125"
"6826","0.13229166666666667","0.078125","0.1875","0.107421875","0.0625","0.171875"
"6828","0.25625","0.21875","0.359375","0.28515625","0.234375","0.328125"
"6886","0.25625","0.203125","0.3125","0.310546875","0.25","0.359375"
"6944","0.43125","0.390625","0.484375","0.3984375","0.34375","0.453125"
"6955","0.315625","0.265625","0.390625","0.31640625","0.296875","0.328125"
"6973","0.17083333333333334","0.109375","0.234375","0.12890625","0.09375","0.15625"
"7004","0.759375","0.703125","0.84375","0.658203125","0.625","0.6875"
"7007","0.321875","0.265625","0.40625","0.20703125","0.140625","0.265625"
"7010","0.48541666666666666","0.4375","0.546875","0.455078125","0.421875","0.5"
"7056","0.12083333333333333","0.03125","0.21875","0.109375","0.078125","0.15625"
"7061","0.14166666666666666","0.078125","0.203125","0.193359375","0.125","0.234375"
"7064","0.2677083333333333","0.171875","0.328125","0.205078125","0.171875","0.234375"
"7077","0.20625","0.15625","0.265625","0.166015625","0.125","0.203125"
"7112","0.734375","0.671875","0.796875","0.599609375","0.53125","0.65625"
"7162","0.3302083333333333","0.28125","0.421875","0.251953125","0.203125","0.3125"
"7200","0.4010416666666667","0.359375","0.453125","0.40234375","0.375","0.4375"
"7212","0.228125","0.1875","0.28125","0.228515625","0.15625","0.28125"
"7238","0.7989583333333333","0.75","0.875","0.720703125","0.65625","0.796875"
"7239","0.459375","0.390625","0.5","0.419921875","0.328125","0.46875"
"7248","0.64375","0.546875","0.734375","0.482421875","0.328125","0.5625"
"7275","0.10520833333333333","0.046875","0.171875","0.123046875","0.09375","0.15625"
"7299","0.29375","0.25","0.328125","0.287109375","0.265625","0.3125"
"7301","0.3489583333333333","0.28125","0.390625","0.328125","0.265625","0.359375"
"7349","0.3229166666666667","0.25","0.359375","0.291015625","0.234375","0.328125"
"7357","0.18541666666666667","0.125","0.25","0.19140625","0.15625","0.234375"
"7373","0.39479166666666665","0.328125","0.453125","0.337890625","0.25","0.390625"
"7390","0.4739583333333333","0.4375","0.53125","0.4375","0.40625","0.484375"
"7431","0.21979166666666666","0.171875","0.28125","0.20703125","0.15625","0.28125"
"7441","0.7114583333333333","0.578125","0.78125","0.658203125","0.609375","0.703125"
"7454","0.21979166666666666","0.1875","0.25","0.203125","0.15625","0.25"
"7472","0.41354166666666664","0.359375","0.46875","0.400390625","0.359375","0.46875"
"7498","0.728125","0.609375","0.8125","0.615234375","0.53125","0.703125"
"7506","0.25","0.1875","0.3125","0.21484375","0.125","0.265625"
"7566","0.334375","0.265625","0.421875","0.306640625","0.28125","0.34375"
"7600","0.7885416666666667","0.6875","0.84375","0.701171875","0.625","0.765625"
"7614","0.39791666666666664","0.359375","0.453125","0.345703125","0.3125","0.40625"
"7621","0.33958333333333335","0.28125","0.390625","0.31640625","0.28125","0.359375"
"7641","0.26979166666666665","0.21875","0.375","0.236328125","0.203125","0.265625"
"7656","0.19479166666666667","0.15625","0.265625","0.171875","0.109375","0.21875"
"7661","0.8739583333333333","0.84375","0.921875","0.85546875","0.78125","0.890625"
"7667","0.6864583333333333","0.59375","0.78125","0.5234375","0.484375","0.640625"
"7670","0.9010416666666666","0.828125","0.953125","0.79296875","0.71875","0.859375"
"7708","0.096875","0.03125","0.140625","0.09765625","0.0625","0.125"
"7710","0.2677083333333333","0.203125","0.328125","0.21875","0.15625","0.265625"
"7717","0.259375","0.1875","0.3125","0.228515625","0.171875","0.3125"
"7776","0.21979166666666666","0.171875","0.25","0.212890625","0.1875","0.234375"
"7794","0.14791666666666667","0.109375","0.21875","0.130859375","0.109375","0.171875"
"7843","0.7739583333333333","0.6875","0.859375","0.671875","0.578125","0.765625"
"7863","0.3333333333333333","0.265625","0.4375","0.2421875","0.171875","0.28125"
"7871","0.12083333333333333","0.0625","0.1875","0.134765625","0.109375","0.15625"
"7874","0.3333333333333333","0.265625","0.40625","0.314453125","0.265625","0.40625"
"7901","0.5072916666666667","0.453125","0.578125","0.48046875","0.453125","0.53125"
"7908","0.75625","0.6875","0.859375","0.625","0.5625","0.703125"
"7917","0.15416666666666667","0.078125","0.21875","0.1484375","0.109375","0.1875"
"7962","0.184375","0.125","0.234375","0.162109375","0.140625","0.1875"
"7967","0.6729166666666667","0.4375","0.828125","0.484375","0.40625","0.53125"
"7992","0.190625","0.125","0.234375","0.169921875","0.125","0.203125"
"7994","0.31354166666666666","0.21875","0.390625","0.234375","0.1875","0.265625"
"8018","0.32708333333333334","0.21875","0.46875","0.216796875","0.171875","0.296875"
"8050","0.9072916666666667","0.890625","0.953125","0.8828125","0.84375","0.9375"
"8090","0.9260416666666667","0.90625","0.953125","0.900390625","0.875","0.9375"
"8151","0.128125","0.0625","0.203125","0.146484375","0.09375","0.21875"
"8166","0.1375","0.09375","0.203125","0.12109375","0.0625","0.171875"
"8197","0.5385416666666667","0.46875","0.578125","0.5234375","0.453125","0.59375"
"8209","0.7333333333333333","0.671875","0.8125","0.658203125","0.515625","0.703125"
"8231","0.14583333333333334","0.09375","0.234375","0.09765625","0.046875","0.15625"
"8235","0.7625","0.625","0.875","0.693359375","0.609375","0.796875"
"8240","0.7760416666666666","0.71875","0.828125","0.69140625","0.625","0.734375"
"8260","0.32708333333333334","0.28125","0.359375","0.28125","0.234375","0.3125"
"8282","0.271875","0.203125","0.3125","0.234375","0.21875","0.265625"
"8284","0.8885416666666667","0.828125","0.9375","0.84765625","0.765625","0.90625"
"8287","0.23854166666666668","0.1875","0.296875","0.23046875","0.1875","0.28125"
"8307","0.3","0.265625","0.375","0.306640625","0.28125","0.359375"
"8318","0.20104166666666667","0.125","0.328125","0.134765625","0.09375","0.15625"
"8330","0.8552083333333333","0.796875","0.90625","0.77734375","0.671875","0.890625"
"8331","0.29583333333333334","0.25","0.390625","0.205078125","0.125","0.234375"
"8334","0.18541666666666667","0.125","0.265625","0.185546875","0.125","0.234375"
"8336","0.3489583333333333","0.3125","0.421875","0.353515625","0.3125","0.40625"
"8372","0.753125","0.65625","0.84375","0.685546875","0.65625","0.75"
"8390","0.3375","0.296875","0.375","0.29296875","0.234375","0.375"
"8413","0.4395833333333333","0.390625","0.484375","0.474609375","0.4375","0.515625"
"8425","0.8979166666666667","0.875","0.96875","0.859375","0.8125","0.90625"
"8467","0.13333333333333333","0.078125","0.203125","0.1328125","0.09375","0.21875"
"8474","0.28020833333333334","0.171875","0.375","0.154296875","0.109375","0.21875"
"8544","0.7072916666666667","0.640625","0.796875","0.603515625","0.515625","0.703125"
"8569","0.2125","0.171875","0.234375","0.19140625","0.171875","0.21875"
"8621","0.21979166666666666","0.15625","0.3125","0.146484375","0.109375","0.171875"
"8661","0.9052083333333333","0.84375","0.96875","0.896484375","0.859375","0.921875"
"8687","0.8291666666666667","0.71875","0.9375","0.71875","0.65625","0.78125"
"8825","0.8197916666666667","0.765625","0.875","0.744140625","0.703125","0.796875"
"8834","0.8541666666666666","0.75","0.9375","0.76953125","0.671875","0.875"
"8861","0.47708333333333336","0.421875","0.515625","0.4453125","0.40625","0.484375"
"8878","0.5541666666666667","0.453125","0.65625","0.4296875","0.375","0.5"
"8906","0.16458333333333333","0.109375","0.265625","0.16015625","0.125","0.203125"
"8953","0.3229166666666667","0.25","0.390625","0.283203125","0.234375","0.328125"
"8982","0.11770833333333333","0.0625","0.203125","0.103515625","0.078125","0.15625"
"8983","0.2833333333333333","0.203125","0.375","0.208984375","0.171875","0.25"
"9027","0.11979166666666667","0.046875","0.203125","0.103515625","0.0625","0.171875"
"9031","0.14166666666666666","0.09375","0.203125","0.107421875","0.0625","0.15625"
"9068","0.13125","0.09375","0.1875","0.08984375","0.0625","0.109375"
"9085","0.30104166666666665","0.21875","0.375","0.236328125","0.1875","0.375"
"9095","0.159375","0.09375","0.265625","0.1328125","0.09375","0.15625"
"9141","0.33958333333333335","0.28125","0.421875","0.302734375","0.28125","0.328125"
"9166","0.8979166666666667","0.828125","0.9375","0.8046875","0.734375","0.890625"
"9167","0.2791666666666667","0.21875","0.328125","0.232421875","0.1875","0.265625"
"9190","0.28229166666666666","0.234375","0.328125","0.18359375","0.15625","0.234375"
"9197","0.20416666666666666","0.15625","0.25","0.19921875","0.15625","0.25"
"9210","0.159375","0.09375","0.234375","0.1640625","0.125","0.234375"
"9243","0.20729166666666668","0.15625","0.25","0.17578125","0.125","0.203125"
"9303","0.18020833333333333","0.09375","0.25","0.111328125","0.078125","0.140625"
"9332","0.8520833333333333","0.796875","0.90625","0.798828125","0.78125","0.828125"
"9337","0.18645833333333334","0.109375","0.265625","0.15234375","0.09375","0.265625"
"9346","0.921875","0.875","0.984375","0.89453125","0.84375","0.9375"
"9348","0.28229166666666666","0.234375","0.328125","0.181640625","0.125","0.21875"
"9375","0.22604166666666667","0.171875","0.296875","0.212890625","0.15625","0.265625"
"9394","0.140625","0.09375","0.203125","0.140625","0.09375","0.171875"
"9427","0.12083333333333333","0.078125","0.1875","0.119140625","0.03125","0.15625"
"9438","0.875","0.796875","0.96875","0.798828125","0.78125","0.828125"
"9444","0.31875","0.28125","0.359375","0.23828125","0.203125","0.265625"
"9447","0.8885416666666667","0.84375","0.9375","0.84765625","0.796875","0.875"
"9470","0.8958333333333334","0.84375","0.9375","0.837890625","0.765625","0.953125"
"9502","0.525","0.453125","0.609375","0.51171875","0.421875","0.59375"
"9532","0.125","0.078125","0.203125","0.13671875","0.109375","0.21875"
"9554","0.153125","0.078125","0.25","0.146484375","0.09375","0.171875"
"9572","0.12083333333333333","0.0625","0.171875","0.123046875","0.09375","0.171875"
"9589","0.24791666666666667","0.15625","0.3125","0.185546875","0.125","0.234375"
"9605","0.3645833333333333","0.296875","0.453125","0.36328125","0.28125","0.421875"
"9612","0.30416666666666664","0.21875","0.375","0.23828125","0.15625","0.34375"
"9616","0.35625","0.28125","0.421875","0.341796875","0.265625","0.390625"
"9621","0.371875","0.296875","0.46875","0.279296875","0.203125","0.328125"
"9633","0.32916666666666666","0.25","0.390625","0.3125","0.265625","0.390625"
"9635","0.27291666666666664","0.21875","0.328125","0.15234375","0.09375","0.1875"
"9645","0.8854166666666666","0.859375","0.921875","0.84765625","0.78125","0.890625"
"9648","0.221875","0.15625","0.296875","0.220703125","0.171875","0.265625"
"9668","0.3","0.265625","0.375","0.20703125","0.171875","0.25"
"9681","0.453125","0.359375","0.546875","0.4140625","0.359375","0.484375"
"9751","0.7729166666666667","0.640625","0.90625","0.736328125","0.6875","0.796875"
"9754","0.365625","0.3125","0.421875","0.35546875","0.328125","0.375"
"9764","0.578125","0.515625","0.671875","0.515625","0.46875","0.578125"
"9789","0.146875","0.109375","0.203125","0.130859375","0.078125","0.1875"
"9836","0.2","0.15625","0.25","0.171875","0.125","0.203125"
"9852","0.48541666666666666","0.4375","0.5625","0.419921875","0.375","0.484375"
"9883","0.23333333333333334","0.15625","0.3125","0.224609375","0.1875","0.296875"
"9906","0.26458333333333334","0.203125","0.359375","0.212890625","0.15625","0.296875"
"9909","0.26666666666666666","0.21875","0.296875","0.216796875","0.140625","0.265625"
"9933","0.17291666666666666","0.109375","0.234375","0.185546875","0.140625","0.234375"
"9965","0.32916666666666666","0.28125","0.40625","0.275390625","0.21875","0.359375"
"9993","0.15520833333333334","0.09375","0.203125","0.130859375","0.09375","0.171875"
"10029","0.15","0.125","0.203125","0.1328125","0.09375","0.15625"
"10069","0.34791666666666665","0.234375","0.453125","0.271484375","0.1875","0.3125"
"10075","0.8072916666666666","0.6875","0.890625","0.74609375","0.671875","0.828125"
"10077","0.5770833333333333","0.484375","0.625","0.572265625","0.5","0.609375"
"10097","0.8447916666666667","0.765625","0.953125","0.720703125","0.65625","0.828125"
"10104","0.16354166666666667","0.109375","0.234375","0.119140625","0.078125","0.171875"
"10105","0.303125","0.25","0.40625","0.30859375","0.28125","0.359375"
"10106","0.128125","0.09375","0.171875","0.119140625","0.0625","0.1875"
"10140","0.8875","0.8125","0.96875","0.82421875","0.765625","0.890625"
"10152","0.15520833333333334","0.078125","0.203125","0.150390625","0.09375","0.1875"
"10159","0.3770833333333333","0.3125","0.4375","0.357421875","0.3125","0.4375"
"10163","0.9229166666666667","0.8125","0.96875","0.880859375","0.828125","0.921875"
"10166","0.309375","0.25","0.359375","0.27734375","0.25","0.296875"
"10184","0.125","0.046875","0.21875","0.103515625","0.078125","0.15625"
"10209","0.15","0.078125","0.21875","0.107421875","0.0625","0.15625"
"10228","0.3625","0.328125","0.40625","0.279296875","0.1875","0.359375"
"10237","0.159375","0.109375","0.1875","0.185546875","0.140625","0.21875"
"10247","0.9010416666666666","0.84375","0.953125","0.849609375","0.8125","0.90625"
"10248","0.31875","0.25","0.375","0.310546875","0.28125","0.34375"
"10268","0.23125","0.15625","0.296875","0.2734375","0.21875","0.3125"
"10290","0.365625","0.296875","0.453125","0.380859375","0.3125","0.46875"
"10295","0.934375","0.84375","1","0.865234375","0.8125","0.9375"
"10353","0.940625","0.890625","0.984375","0.865234375","0.796875","0.921875"
"10380","0.953125","0.90625","0.984375","0.927734375","0.90625","0.953125"
"10453","0.221875","0.15625","0.28125","0.19921875","0.125","0.234375"
"10469","0.19791666666666666","0.15625","0.265625","0.158203125","0.078125","0.203125"
"10517","0.16041666666666668","0.109375","0.21875","0.1328125","0.0625","0.1875"
"10524","0.9166666666666666","0.859375","0.96875","0.806640625","0.703125","0.9375"
"10564","0.25","0.203125","0.328125","0.25","0.15625","0.34375"
"10606","0.13958333333333334","0.078125","0.203125","0.17578125","0.125","0.234375"
"10627","0.5989583333333334","0.546875","0.6875","0.5546875","0.484375","0.625"
"10640","0.3125","0.234375","0.375","0.333984375","0.28125","0.421875"
"10662","0.86875","0.78125","0.953125","0.7265625","0.5625","0.859375"
"10697","0.25104166666666666","0.21875","0.359375","0.23046875","0.1875","0.265625"
"10708","0.859375","0.8125","0.921875","0.78125","0.65625","0.859375"
"10730","0.334375","0.28125","0.390625","0.318359375","0.296875","0.34375"
"10773","0.13125","0.0625","0.203125","0.12109375","0.0625","0.15625"
"10777","0.9166666666666666","0.859375","0.953125","0.8671875","0.828125","0.921875"
"10779","0.10833333333333334","0.046875","0.15625","0.125","0.078125","0.1875"
"10785","0.21979166666666666","0.15625","0.296875","0.2421875","0.1875","0.328125"
"10807","0.396875","0.359375","0.484375","0.267578125","0.234375","0.328125"
"10886","0.2520833333333333","0.203125","0.296875","0.166015625","0.109375","0.203125"
"10896","0.11979166666666667","0.0625","0.15625","0.15234375","0.125","0.203125"
"10931","0.859375","0.75","0.9375","0.826171875","0.75","0.890625"
"10949","0.165625","0.125","0.1875","0.125","0.0625","0.15625"
"10979","0.9666666666666667","0.921875","1","0.93359375","0.84375","1"
"10983","0.5697916666666667","0.515625","0.609375","0.509765625","0.4375","0.546875"
"10984","0.29583333333333334","0.21875","0.375","0.279296875","0.203125","0.359375"
"11035","0.959375","0.921875","0.984375","0.9296875","0.890625","0.953125"
"11066","0.8416666666666667","0.78125","0.90625","0.748046875","0.65625","0.84375"
"11074","0.23020833333333332","0.171875","0.3125","0.22265625","0.171875","0.3125"
"11123","0.8854166666666666","0.78125","0.9375","0.861328125","0.8125","0.90625"
"11133","0.9010416666666666","0.8125","0.953125","0.8359375","0.734375","0.859375"
"11160","0.371875","0.328125","0.421875","0.330078125","0.28125","0.390625"
"11161","0.20520833333333333","0.140625","0.265625","0.1875","0.140625","0.265625"
"11178","0.8739583333333333","0.828125","0.90625","0.826171875","0.796875","0.859375"
"11182","0.21666666666666667","0.171875","0.28125","0.2109375","0.171875","0.25"
"11231","0.9729166666666667","0.921875","1","0.95703125","0.9375","0.96875"
"11234","0.16666666666666666","0.046875","0.296875","0.15625","0.078125","0.203125"
"11258","0.13125","0.0625","0.1875","0.091796875","0.0625","0.15625"
"11277","0.228125","0.15625","0.328125","0.23828125","0.171875","0.34375"
"11300","0.31354166666666666","0.21875","0.390625","0.232421875","0.15625","0.265625"
"11305","0.24479166666666666","0.1875","0.296875","0.234375","0.171875","0.3125"
"11309","0.20833333333333334","0.171875","0.28125","0.171875","0.140625","0.203125"
"11315","0.9","0.765625","0.96875","0.896484375","0.8125","0.953125"
"11354","0.43854166666666666","0.34375","0.5","0.34765625","0.296875","0.390625"
"11373","0.6229166666666667","0.5625","0.6875","0.568359375","0.53125","0.59375"
"11461","0.8895833333333333","0.84375","0.9375","0.84375","0.796875","0.875"
"11465","0.2875","0.203125","0.34375","0.275390625","0.203125","0.359375"
"11518","0.196875","0.140625","0.25","0.1953125","0.140625","0.234375"
"11529","0.9145833333333333","0.828125","0.953125","0.833984375","0.75","0.90625"
